player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,salary
Dereon Seabron,NOP,23,195.58,81.64656,North Carolina State,USA,5,5,0.8,0.2,0,36.8,0.067,0,0.156,0.4,0,2022-23,0.5118159999999999
Derrick Rose,NYK,34,190.5,90.7184,Memphis,USA,1,27,5.6,1.5,1.7,-3.5,0.022,0.082,0.22,0.463,0.208,2022-23,14.52073
Derrick White,BOS,28,193.04,86.18248,Colorado,USA,3,82,12.4,3.6,3.9,11,0.023,0.098,0.174,0.604,0.191,2022-23,17.142857
Desmond Bane,MEM,25,195.58,97.52228,TCU,USA,3,58,21.5,5,4.4,9,0.022,0.123,0.252,0.606,0.202,2022-23,2.1302399999999997
Devin Booker,PHX,26,195.58,93.439952,Kentucky,USA,1,53,27.8,4.5,5.5,6.2,0.025,0.105,0.311,0.601,0.251,2022-23,33.8334
Devin Vassell,SAS,22,195.58,90.7184,Florida State,USA,1,38,18.5,3.9,3.6,-11.7,0.006,0.125,0.24,0.55,0.173,2022-23,4.436999999999999
Dewayne Dedmon,PHI,33,208.28,111.13004,Southern California,USA,5,38,5.2,3.5,0.7,-10.6,0.075,0.231,0.195,0.577,0.108,2022-23,8.283688
Dillon Brooks,MEM,27,198.12,102.0582,Oregon,Canada,4,73,14.3,3.3,2.6,4.9,0.019,0.084,0.214,0.494,0.117,2022-23,11.4
Domantas Sabonis,SAC,27,215.9,108.86208,Gonzaga,Lithuania,1,79,19.1,12.3,7.3,3.9,0.096,0.275,0.213,0.668,0.297,2022-23,21.1
Dominick Barlow,SAS,20,205.74,97.52228,,USA,5,28,3.9,3.6,0.9,-10.7,0.1,0.131,0.107,0.567,0.079,2022-23,0.508891
Donovan Mitchell,CLE,26,185.42,97.52228,Louisville,USA,1,68,28.3,4.3,4.4,5.9,0.027,0.097,0.31,0.614,0.205,2022-23,30.91375
Donte DiVincenzo,GSW,26,193.04,92.079176,Villanova,USA,2,72,9.4,4.5,3.5,2.9,0.041,0.123,0.146,0.593,0.176,2022-23,4.5
Dorian Finney-Smith,BKN,30,200.66,99.79024,Florida,USA,5,66,8.3,4.8,1.5,-0.3,0.055,0.105,0.129,0.523,0.07,2022-23,12.939848000000001
Doug McDermott,SAS,31,198.12,102.0582,Creighton,USA,1,64,10.2,2.2,1.4,-9.7,0.016,0.085,0.186,0.59,0.098,2022-23,13.75
Deni Avdija,WAS,22,205.74,95.25432,,Israel,1,76,9.2,6.4,2.8,-0.8,0.038,0.196,0.165,0.535,0.142,2022-23,4.91616
Dejounte Murray,ATL,26,195.58,81.64656,Washington,USA,3,74,20.5,5.3,6.1,-1.1,0.019,0.127,0.239,0.54,0.239,2022-23,17.07112
Danny Green,CLE,36,198.12,97.52228,North Carolina,USA,4,11,5.5,1.3,0.5,-5.5,0.023,0.08,0.187,0.617,0.065,2022-23,11.710528
Dario Saric,OKC,29,208.28,102.0582,,Croatia,1,57,6.4,3.6,1.3,1.6,0.064,0.195,0.186,0.583,0.131,2022-23,9.24
Darius Bazley,PHX,23,205.74,97.975872,,USA,2,43,5.2,3.2,0.9,-3.6,0.053,0.157,0.165,0.524,0.088,2022-23,4.264628
Darius Days,HOU,23,200.66,111.13004,Louisiana State,USA,5,4,3.8,1.5,0.3,-0.2,0.034,0.227,0.21,0.582,0.067,2022-23,0.508891
Darius Garland,CLE,23,185.42,87.089664,Vanderbilt,USA,1,69,21.6,2.7,7.8,8,0.012,0.067,0.262,0.587,0.328,2022-23,8.920793999999999
David Roddy,MEM,22,193.04,115.66596,Colorado State,USA,2,70,6.7,2.8,0.8,-1.9,0.037,0.107,0.163,0.519,0.064,2022-23,2.58864
Davion Mitchell,SAC,24,182.88,91.625584,Baylor,USA,1,80,5.6,1.3,2.3,2.7,0.012,0.062,0.14,0.545,0.173,2022-23,4.8336
Davis Bertans,DAL,30,208.28,102.0582,,Latvia,3,45,4.6,1.2,0.5,-4.3,0.02,0.086,0.155,0.618,0.065,2022-23,16
Davon Reed,LAL,28,195.58,93.439952,Miami,USA,3,43,2.1,1.4,0.5,-14.1,0.031,0.146,0.142,0.471,0.099,2022-23,1.9021329999999999
Day'Ron Sharpe,BKN,21,205.74,120.20188,North Carolina,USA,3,48,4.7,4.2,0.8,-8.8,0.168,0.19,0.173,0.581,0.099,2022-23,2.10948
De'Aaron Fox,SAC,25,190.5,83.91452,Kentucky,USA,1,73,25,4.2,6.1,3.1,0.017,0.111,0.288,0.599,0.281,2022-23,30.35178
De'Andre Hunter,ATL,25,203.2,100.243832,Virginia,USA,1,67,15.4,4.2,1.4,-0.6,0.021,0.112,0.193,0.563,0.059,2022-23,9.835881
De'Anthony Melton,PHI,25,187.96,90.7184,Southern California,USA,4,77,10.1,4.1,2.6,2.7,0.034,0.114,0.162,0.566,0.133,2022-23,8.25
DeAndre Jordan,DEN,34,210.82,120.20188,Texas A&M,USA,3,39,5.1,5.2,0.9,-8.4,0.094,0.252,0.134,0.731,0.084,2022-23,10.733758
DeMar DeRozan,CHI,33,198.12,99.79024,Southern California,USA,1,74,24.5,4.6,5.1,1.5,0.013,0.116,0.272,0.592,0.222,2022-23,27.3
Dean Wade,CLE,26,205.74,103.418976,Kansas State,USA,5,44,4.7,3.4,0.8,6.5,0.023,0.146,0.1,0.55,0.056,2022-23,1.9306809999999999
Deandre Ayton,PHX,24,213.36,113.398,Arizona,Bahamas,1,67,18,10,1.7,0,0.084,0.247,0.231,0.617,0.09,2022-23,30.91375
Delon Wright,WAS,31,195.58,83.91452,Utah,USA,2,50,7.4,3.6,3.9,3.2,0.05,0.097,0.125,0.581,0.209,2022-23,7.8048779999999995
Draymond Green,GSW,33,198.12,104.32616,Michigan State,USA,3,73,8.5,7.2,6.8,7,0.029,0.185,0.129,0.592,0.268,2022-23,25.806468000000002
Drew Eubanks,POR,26,208.28,111.13004,Oregon State,USA,5,78,6.6,5.4,1.3,-4.1,0.084,0.183,0.122,0.666,0.092,2022-23,1.968175
George Hill,IND,37,193.04,85.275296,Indiana-Purdue Indianapolis,USA,2,46,5,1.8,2.4,1.9,0.017,0.077,0.11,0.61,0.178,2022-23,4
Georges Niang,PHI,30,200.66,104.32616,Iowa State,USA,4,78,8.2,2.4,1,1.3,0.013,0.109,0.162,0.61,0.074,2022-23,3.465
Giannis Antetokounmpo,MIL,28,213.36,110.222856,,Greece,2,63,31.1,11.8,5.7,7.2,0.065,0.268,0.373,0.605,0.314,2022-23,42.492492
Goga Bitadze,ORL,23,210.82,113.398,,Georgia,2,38,4.4,3.6,1,3.7,0.123,0.167,0.147,0.582,0.122,2022-23,5.37752
Goran Dragic,MIL,37,193.04,86.18248,,Slovenia,4,58,6.3,1.4,2.6,-0.6,0.018,0.075,0.198,0.514,0.237,2022-23,3.523762
Gordon Hayward,CHA,33,200.66,102.0582,Butler,USA,1,50,14.7,4.3,4.1,-3.3,0.02,0.112,0.196,0.563,0.187,2022-23,30.075
Gorgui Dieng,SAS,33,208.28,112.490816,Louisville,Senegal,2,31,3.9,3.5,1.7,-18.6,0.063,0.22,0.177,0.493,0.221,2022-23,4.105236
Grant Williams,BOS,24,198.12,107.047712,Tennessee,USA,2,79,8.1,4.6,1.7,5.9,0.042,0.134,0.128,0.605,0.086,2022-23,4.306281
Grayson Allen,MIL,27,193.04,89.811216,Duke,USA,2,72,10.4,3.3,2.3,4.9,0.03,0.082,0.143,0.612,0.107,2022-23,8.925
Hamidou Diallo,DET,24,195.58,91.625584,Kentucky,USA,4,56,9.3,3.5,1,-0.6,0.056,0.136,0.21,0.593,0.088,2022-23,5.2
Harrison Barnes,SAC,31,203.2,102.0582,North Carolina,USA,1,82,15,4.5,1.6,4.8,0.034,0.107,0.168,0.632,0.063,2022-23,18.352273
Haywood Highsmith,MIA,26,195.58,99.79024,Wheeling Jesuit,USA,5,54,4.4,3.5,0.8,-5.2,0.055,0.135,0.121,0.517,0.065,2022-23,1.752638
Immanuel Quickley,NYK,24,187.96,86.18248,Kentucky,USA,2,81,14.9,4.2,3.4,6.2,0.024,0.11,0.203,0.578,0.178,2022-23,2.31624
Isaac Okoro,CLE,22,195.58,102.0582,Auburn,USA,1,76,6.4,2.5,1.1,5.4,0.033,0.085,0.117,0.614,0.07,2022-23,7.04088
Isaiah Hartenstein,NYK,25,213.36,113.398,,Germany,4,82,5,6.5,1.2,4.4,0.122,0.192,0.107,0.567,0.083,2022-23,8.854879
Isaiah Jackson,IND,21,205.74,92.98636,Kentucky,USA,2,63,7.2,4.5,0.8,-5.6,0.1,0.159,0.165,0.595,0.071,2022-23,2.57376
Isaiah Joe,OKC,23,190.5,74.84268,Arkansas,USA,4,73,9.5,2.4,1.2,5.1,0.018,0.108,0.17,0.626,0.087,2022-23,1.83609
Gary Trent Jr.,TOR,24,195.58,94.800728,Duke,USA,3,66,17.4,2.6,1.6,-2.1,0.013,0.073,0.209,0.56,0.075,2022-23,17.28
Gary Payton II,GSW,30,187.96,88.45044,Oregon State,USA,5,22,4.6,3.1,1.4,5.4,0.069,0.121,0.101,0.701,0.106,2022-23,8.3
Gary Harris,ORL,28,193.04,95.25432,Michigan State,USA,2,48,8.3,2,1.2,-2.8,0.018,0.069,0.125,0.62,0.067,2022-23,13
Garrison Mathews,ATL,26,198.12,97.52228,Lipscomb,USA,5,54,4.8,1.4,0.5,-6.4,0.014,0.082,0.139,0.573,0.057,2022-23,2
Duane Washington Jr.,NYK,23,187.96,89.357624,Ohio State,Germany,5,31,7.9,1.2,2,-0.5,0.004,0.085,0.298,0.458,0.26,2022-23,0.6288020000000001
Duncan Robinson,MIA,29,200.66,97.52228,Michigan,USA,5,42,6.4,1.6,1.1,-5,0.012,0.094,0.172,0.534,0.101,2022-23,16.902
Dwight Powell,DAL,31,208.28,108.86208,Stanford,Canada,4,76,6.7,4.1,0.9,6.2,0.106,0.12,0.123,0.738,0.067,2022-23,11.080124999999999
Dylan Windler,CLE,26,200.66,88.904032,Belmont,USA,2,3,1.7,0,0.3,4.4,0,0,0.182,0.833,0.2,2022-23,4.0372770000000004
Dyson Daniels,NOP,20,200.66,90.264808,,Australia,1,59,3.8,3.2,2.3,0.4,0.035,0.14,0.113,0.503,0.172,2022-23,5.5085999999999995
Edmond Sumner,BKN,27,193.04,88.904032,Xavier,USA,4,53,7.1,1.5,1.3,1.7,0.019,0.086,0.209,0.597,0.13,2022-23,1.968175
Eric Gordon,LAC,34,190.5,97.52228,Indiana,USA,1,69,12.4,1.9,2.7,-5.8,0.008,0.059,0.171,0.587,0.133,2022-23,19.568360000000002
Eugene Omoruyi,DET,26,198.12,106.59412,Oregon,Nigeria,5,40,7,2.8,0.7,-1.9,0.065,0.11,0.192,0.533,0.065,2022-23,1.013119
Evan Fournier,NYK,30,198.12,92.98636,,France,2,27,6.1,1.8,1.3,-4.7,0.008,0.096,0.179,0.471,0.111,2022-23,18
Daniel Theis,IND,31,203.2,111.13004,,Germany,5,7,7,3.1,1.3,-8.2,0.059,0.147,0.201,0.497,0.125,2022-23,8.694369
Evan Mobley,CLE,22,210.82,97.52228,Southern California,USA,1,79,16.2,9,2.8,6.5,0.073,0.2,0.199,0.591,0.122,2022-23,8.47872
Frank Kaminsky,HOU,30,213.36,108.86208,Wisconsin,USA,1,36,2.5,1.4,0.9,-1.9,0.029,0.207,0.146,0.635,0.194,2022-23,2.4634899999999997
Frank Ntilikina,DAL,24,193.04,90.7184,,France,1,47,2.9,1.3,1.2,5.1,0.011,0.086,0.125,0.461,0.127,2022-23,2.036318
Franz Wagner,ORL,21,208.28,99.79024,Michigan,Germany,1,80,18.6,4.1,3.5,1.2,0.027,0.098,0.23,0.589,0.167,2022-23,5.25828
Fred VanVleet,TOR,29,182.88,89.357624,Wichita State,USA,5,69,19.3,4.1,7.2,3.3,0.011,0.11,0.225,0.54,0.276,2022-23,21.25
Furkan Korkmaz,PHI,25,200.66,91.625584,,Turkey,2,37,3.8,1.1,0.6,1.4,0.017,0.099,0.176,0.552,0.091,2022-23,5
Gabe Vincent,MIA,27,187.96,90.7184,California-Santa Barbara,USA,5,68,9.4,2.1,2.5,-0.7,0.016,0.071,0.17,0.533,0.139,2022-23,1.8156770000000002
Garrett Temple,NOP,37,198.12,88.45044,Louisiana State,USA,5,25,2,0.7,0.5,-5.3,0.027,0.069,0.123,0.535,0.117,2022-23,5.1555
Daniel Gafford,WAS,24,208.28,106.140528,Arkansas,USA,3,78,9,5.6,1.1,-2.5,0.103,0.159,0.146,0.739,0.074,2022-23,1.9306809999999999
Damion Lee,PHX,30,195.58,95.25432,Drexel,USA,5,74,8.2,3,1.3,2.7,0.024,0.124,0.155,0.607,0.092,2022-23,2.133278
Damian Lillard,POR,32,187.96,88.45044,Weber State,USA,1,58,32.2,4.8,7.3,2.1,0.022,0.112,0.331,0.645,0.338,2022-23,42.492492
Anthony Gill,WAS,30,203.2,104.32616,Virginia,USA,5,59,3.3,1.7,0.6,-0.8,0.058,0.1,0.116,0.604,0.074,2022-23,1.83609
Anthony Lamb,GSW,25,198.12,102.965384,Vermont,USA,5,62,6.7,3.5,1.5,1.7,0.047,0.129,0.136,0.61,0.111,2022-23,0.694878
Austin Reaves,LAL,25,195.58,89.357624,Oklahoma,USA,5,64,13,3,3.4,4.9,0.018,0.079,0.154,0.687,0.155,2022-23,1.563518
Austin Rivers,MIN,30,193.04,90.7184,Duke,USA,1,52,4.9,1.6,1.4,-4.9,0.005,0.078,0.104,0.564,0.095,2022-23,2.9058509999999997
Ayo Dosunmu,CHI,23,195.58,90.7184,Illinois,USA,3,80,8.6,2.8,2.6,-1.3,0.022,0.081,0.145,0.567,0.135,2022-23,1.563518
Bam Adebayo,MIA,25,205.74,115.66596,Kentucky,USA,1,75,20.4,9.2,3.2,1.8,0.073,0.206,0.251,0.592,0.154,2022-23,30.35178
Ben Simmons,BKN,26,208.28,108.86208,Louisiana State,Australia,1,42,6.9,6.3,6.1,2.1,0.04,0.186,0.142,0.559,0.295,2022-23,35.448672
Bennedict Mathurin,IND,21,195.58,95.25432,Arizona,Canada,1,78,16.7,4.1,1.5,-4.3,0.037,0.103,0.235,0.566,0.078,2022-23,6.586799999999999
Bismack Biyombo,PHX,30,203.2,115.66596,,DRC,1,61,4.3,4.3,0.9,3.1,0.093,0.184,0.136,0.555,0.089,2022-23,2.9058509999999997
Blake Griffin,BOS,34,205.74,113.398,Oklahoma,USA,1,41,4.1,3.8,1.5,9.9,0.079,0.195,0.125,0.59,0.142,2022-23,2.9058509999999997
Blake Wesley,SAS,20,193.04,83.91452,Notre Dame,USA,2,37,5,2.2,2.6,-13.4,0.016,0.101,0.18,0.393,0.201,2022-23,2.3854800000000003
Boban Marjanovic,HOU,34,223.52,131.54168,,Serbia,5,31,3.3,1.9,0.3,18.5,0.121,0.226,0.206,0.71,0.079,2022-23,4.101478
Bobby Portis,MIL,28,210.82,113.398,Arkansas,USA,2,70,14.1,9.6,1.5,-0.1,0.08,0.263,0.211,0.575,0.087,2022-23,10.84335
Bogdan Bogdanovic,ATL,30,195.58,102.0582,,Serbia,2,54,14,3.1,2.8,1.2,0.015,0.093,0.196,0.586,0.134,2022-23,18
Bojan Bogdanovic,DET,34,200.66,102.511792,,Croatia,3,59,21.6,3.8,2.6,-8.2,0.018,0.099,0.251,0.627,0.133,2022-23,19.55
Bol Bol,ORL,23,218.44,99.79024,Oregon,Sudan,4,70,9.1,5.8,1,-4.4,0.046,0.22,0.177,0.603,0.069,2022-23,2.2
Bones Hyland,LAC,22,187.96,76.657048,Virginia Commonwealth,USA,2,56,11.8,2.4,3.1,-5.3,0.019,0.111,0.271,0.535,0.245,2022-23,2.20152
Bradley Beal,WAS,30,193.04,93.893544,Florida,USA,1,50,23.2,3.9,5.4,0.7,0.026,0.091,0.288,0.593,0.26,2022-23,43.279250000000005
Anthony Edwards,MIN,21,193.04,102.0582,Georgia,USA,1,79,24.6,5.8,4.4,1.9,0.017,0.139,0.292,0.564,0.192,2022-23,10.7334
Anthony Davis,LAL,30,208.28,114.758776,Kentucky,USA,1,56,25.9,12.5,2.6,4.8,0.102,0.248,0.277,0.627,0.128,2022-23,37.980720000000005
Anfernee Simons,POR,24,190.5,82.100152,,USA,2,62,21.1,2.6,4.1,-1.6,0.008,0.067,0.247,0.581,0.186,2022-23,22.321429000000002
Andrew Wiggins,GSW,28,200.66,89.357624,Kansas,Canada,1,37,17.1,5,2.3,5.2,0.05,0.101,0.212,0.564,0.1,2022-23,33.61677
AJ Green,MIL,23,195.58,86.18248,Northern Iowa,USA,5,35,4.4,1.3,0.6,-4.9,0.016,0.105,0.159,0.607,0.092,2022-23,0.508891
AJ Griffin,ATL,19,198.12,99.79024,Duke,USA,2,72,8.9,2.1,1,1.5,0.026,0.08,0.174,0.577,0.07,2022-23,3.53616
Aaron Gordon,DEN,27,203.2,106.59412,Arizona,USA,1,68,16.3,6.6,3,12.1,0.086,0.136,0.206,0.617,0.129,2022-23,20.690908999999998
Aaron Holiday,ATL,26,182.88,83.91452,UCLA,USA,2,63,3.9,1.2,1.4,0.9,0.028,0.059,0.129,0.528,0.135,2022-23,1.968175
Aaron Nesmith,IND,23,195.58,97.52228,Vanderbilt,USA,1,73,10.1,3.8,1.3,-4.7,0.033,0.119,0.168,0.566,0.073,2022-23,3.80436
Aaron Wiggins,OKC,24,195.58,86.18248,Maryland,USA,4,70,6.8,3,1.1,1.5,0.05,0.109,0.143,0.607,0.084,2022-23,1.563518
Admiral Schofield,ORL,26,195.58,109.315672,Tennessee,United Kingdom,3,37,4.2,1.7,0.8,-8.3,0.047,0.092,0.139,0.587,0.103,2022-23,0.87794
Al Horford,BOS,37,205.74,108.86208,Florida,Dominican Republic,1,63,9.8,6.2,3,7.8,0.039,0.159,0.119,0.631,0.128,2022-23,26.5
Brandon Clarke,MEM,26,203.2,97.52228,Gonzaga,Canada,2,56,10,5.5,1.3,0.7,0.079,0.177,0.174,0.681,0.1,2022-23,4.3439190000000005
Alec Burks,DET,31,198.12,97.068688,Colorado,USA,1,51,12.8,3.1,2.2,-1,0.017,0.124,0.218,0.602,0.15,2022-23,10.0128
Alex Caruso,CHI,29,195.58,84.368112,Texas A&M,USA,5,67,5.6,2.9,2.9,6.1,0.028,0.099,0.109,0.588,0.155,2022-23,9.03
Alex Len,SAC,30,218.44,113.398,Maryland,Ukraine,1,26,1.7,2.3,0.5,6.6,0.143,0.194,0.132,0.58,0.099,2022-23,3.9186
Alperen Sengun,HOU,20,210.82,110.222856,,Turkey,2,75,14.8,9,3.9,-7.8,0.107,0.204,0.211,0.599,0.199,2022-23,3.3753599999999997
Amir Coffey,LAC,26,200.66,95.25432,Minnesota,USA,5,50,3.4,1.1,1.1,-8.9,0.026,0.055,0.128,0.498,0.119,2022-23,3.3950620000000002
Andre Drummond,CHI,29,210.82,126.552168,Connecticut,USA,1,67,6,6.6,0.5,2.6,0.16,0.353,0.196,0.606,0.057,2022-23,3.2
Andre Iguodala,GSW,39,198.12,97.52228,Arizona,USA,1,8,2.1,2.1,2.4,12,0.027,0.113,0.089,0.521,0.183,2022-23,2.9058509999999997
Andrew Nembhard,IND,23,190.5,86.636072,Gonzaga,Canada,3,75,9.5,2.7,4.5,-5.9,0.016,0.078,0.159,0.528,0.222,2022-23,2.2441109999999997
Aleksej Pokusevski,OKC,21,213.36,95.25432,,Serbia,2,34,8.1,4.7,1.9,-12.7,0.058,0.16,0.179,0.522,0.13,2022-23,3.26148
Isaiah Livers,DET,24,198.12,105.233344,Michigan,USA,3,52,6.7,2.8,0.8,-7.8,0.023,0.096,0.117,0.567,0.048,2022-23,1.563518
Brandon Ingram,NOP,25,203.2,86.18248,Duke,USA,1,45,24.7,5.5,5.8,3,0.015,0.145,0.306,0.582,0.277,2022-23,31.650599999999997
Brook Lopez,MIL,35,215.9,127.912944,Stanford,USA,1,78,15.9,6.7,1.3,7.1,0.064,0.135,0.187,0.63,0.06,2022-23,13.906976
Christian Braun,DEN,22,198.12,99.79024,Kansas,USA,2,76,4.7,2.4,0.8,-4.3,0.042,0.112,0.127,0.568,0.07,2022-23,2.8085999999999998
Christian Koloko,TOR,23,213.36,104.32616,Arizona,Cameroon,3,58,3.1,2.9,0.5,9,0.094,0.11,0.1,0.517,0.05,2022-23,1.5
Christian Wood,DAL,27,205.74,97.068688,UNLV,USA,5,67,16.6,7.3,1.8,-1.3,0.053,0.238,0.259,0.624,0.119,2022-23,14.317459
Chuma Okeke,ORL,24,203.2,103.872568,Auburn,USA,2,27,4.7,3.6,1.4,-10.8,0.049,0.132,0.121,0.488,0.101,2022-23,3.4333199999999997
Clint Capela,ATL,29,208.28,116.119552,,Switzerland,2,65,12,11,0.9,-1.1,0.142,0.268,0.151,0.656,0.045,2022-23,18.206896
Coby White,CHI,23,195.58,88.45044,North Carolina,USA,1,74,9.7,2.9,2.8,4,0.009,0.11,0.17,0.572,0.159,2022-23,7.413955
Cody Martin,CHA,27,198.12,92.98636,Nevada,USA,3,7,5,3.4,1.6,-9.7,0.056,0.109,0.121,0.448,0.111,2022-23,7
Cody Zeller,MIA,30,210.82,108.86208,Indiana,USA,1,15,6.5,4.3,0.7,-10.3,0.117,0.2,0.175,0.659,0.077,2022-23,0.743922
Cole Anthony,ORL,23,190.5,83.91452,North Carolina,USA,2,60,13,4.8,3.9,-0.1,0.03,0.152,0.209,0.57,0.228,2022-23,3.61368
Cole Swider,LAL,24,205.74,99.79024,Syracuse,USA,5,7,1.3,1,0.6,3.3,0.024,0.158,0.089,0.5,0.105,2022-23,0.508891
Collin Sexton,UTA,24,187.96,86.18248,Alabama,USA,1,48,14.3,2.2,2.9,0.1,0.032,0.056,0.23,0.616,0.178,2022-23,16.7
Corey Kispert,WAS,24,198.12,101.604608,Gonzaga,USA,2,74,11.1,2.8,1.2,-3.2,0.016,0.082,0.139,0.657,0.056,2022-23,3.5528399999999998
Cory Joseph,DET,31,190.5,90.7184,Texas,Canada,3,62,6.9,1.7,3.5,-4.1,0.016,0.07,0.149,0.558,0.256,2022-23,5.1555
D'Angelo Russell,LAL,27,193.04,87.543256,Ohio State,USA,1,71,17.8,3,6.2,1.5,0.016,0.075,0.225,0.605,0.274,2022-23,31.37775
Daishen Nix,HOU,21,193.04,102.511792,,USA,5,57,4,1.7,2.3,-8.2,0.018,0.091,0.149,0.447,0.191,2022-23,1.563518
Dalano Banton,TOR,23,200.66,92.532768,Nebraska,Canada,4,31,4.6,1.5,1.2,-6.5,0.036,0.13,0.229,0.505,0.202,2022-23,1.563518
Dalen Terry,CHI,20,200.66,88.45044,Arizona,USA,2,38,2.2,1,0.6,3.3,0.056,0.117,0.173,0.523,0.157,2022-23,3.1914000000000002
Damian Jones,UTA,28,210.82,111.13004,Vanderbilt,USA,3,41,3.5,3,0.4,-9,0.078,0.152,0.102,0.719,0.044,2022-23,2.298385
Chris Paul,PHX,38,182.88,79.3786,Wake Forest,USA,1,59,13.9,4.3,8.9,2.3,0.014,0.118,0.195,0.555,0.389,2022-23,28.4
Chris Duarte,IND,26,195.58,86.18248,Oregon,Dominican Republic,1,46,7.9,2.5,1.4,-6.2,0.02,0.106,0.181,0.496,0.101,2022-23,3.93696
Chris Boucher,TOR,30,205.74,90.7184,Oregon,Saint Lucia,5,76,9.4,5.5,0.4,-1.3,0.094,0.19,0.175,0.59,0.029,2022-23,12.690000000000001
Chimezie Metu,SAC,26,205.74,102.0582,Southern California,USA,4,66,4.9,3,0.6,6.7,0.068,0.206,0.168,0.639,0.08,2022-23,1.91086
Bruce Brown,DEN,26,193.04,91.625584,Miami,USA,3,80,11.5,4.1,3.4,0.8,0.029,0.116,0.174,0.571,0.164,2022-23,6.479000000000001
Bruno Fernando,ATL,24,208.28,108.86208,Maryland,Angola,3,39,3.9,3.5,0.8,-8.9,0.123,0.19,0.159,0.571,0.117,2022-23,2.717391
Bryce McGowens,CHA,20,198.12,79.3786,Nebraska,USA,3,46,5.3,2,1.2,-9.7,0.025,0.088,0.147,0.519,0.098,2022-23,1.461055
Bryn Forbes,MIN,29,187.96,92.98636,Michigan State,USA,5,25,3.6,0.6,0.7,-8.5,0.015,0.04,0.155,0.497,0.087,2022-23,2.298385
Buddy Boeheim,DET,23,198.12,92.98636,Syracuse,USA,5,10,1.6,0.6,0.4,2.7,0.022,0.043,0.131,0.287,0.059,2022-23,0.508891
Buddy Hield,IND,30,193.04,99.79024,Oklahoma,Bahamas,1,80,16.8,5,2.8,-1.9,0.027,0.132,0.205,0.614,0.131,2022-23,21.17775
CJ McCollum,NOP,31,190.5,86.18248,Lehigh,USA,1,75,20.9,4.4,5.7,1.1,0.021,0.104,0.26,0.541,0.242,2022-23,33.333332999999996
Cade Cunningham,DET,21,200.66,99.79024,Oklahoma State,USA,1,12,19.9,6.2,6,-6.1,0.027,0.148,0.287,0.492,0.306,2022-23,10.552800000000001
Caleb Houstan,ORL,20,203.2,92.98636,Michigan,Canada,3,51,3.8,1.9,0.6,-5.3,0.041,0.083,0.107,0.508,0.051,2022-23,2
Caleb Martin,MIA,27,195.58,92.98636,Nevada,USA,5,71,9.6,4.8,1.6,0,0.044,0.13,0.143,0.571,0.082,2022-23,6.479000000000001
Cam Thomas,BKN,21,190.5,95.25432,Louisiana State,Japan,2,57,10.6,1.7,1.4,-1.6,0.009,0.089,0.268,0.567,0.133,2022-23,2.13816
Cameron Johnson,BKN,27,203.2,95.25432,North Carolina,USA,1,42,15.5,4.4,1.9,6.6,0.029,0.12,0.202,0.617,0.099,2022-23,5.887899
Cameron Payne,PHX,28,185.42,83.007336,Murray State,USA,1,48,10.3,2.2,4.5,4.1,0.012,0.1,0.239,0.512,0.308,2022-23,6
Caris LeVert,CLE,28,198.12,92.98636,Michigan,USA,2,74,12.1,3.8,3.9,4.5,0.024,0.105,0.183,0.546,0.182,2022-23,18.796296
Carlik Jones,CHI,25,182.88,78.925008,Louisville,USA,5,7,2.9,0.7,0.9,20.7,0.016,0.069,0.153,0.54,0.133,2022-23,0.612162
Cedi Osman,CLE,28,200.66,104.32616,,Turkey,3,77,8.7,2.3,1.5,7.5,0.017,0.1,0.178,0.579,0.107,2022-23,7.426088
Charles Bassey,SAS,22,205.74,104.32616,Western Kentucky,Nigeria,4,35,5.7,5.5,1.4,-2.4,0.14,0.232,0.152,0.658,0.131,2022-23,2.674742
Cam Reddish,POR,23,200.66,98.429464,Duke,USA,1,40,9.7,2.2,1.4,-9,0.017,0.07,0.166,0.561,0.085,2022-23,5.954454
Michael Carter-Williams,ORL,31,195.58,86.18248,Syracuse,USA,1,4,4.3,1.3,1.8,-32.4,0.021,0.125,0.191,0.498,0.28,2022-23,0.652829
Isaiah Mobley,CLE,23,203.2,107.954896,Southern California,USA,4,12,2.6,1.7,0.3,19.8,0.053,0.174,0.166,0.521,0.054,2022-23,0.508891
Isaiah Stewart,DET,22,203.2,113.398,Washington,USA,2,50,11.3,8.1,1.4,-8,0.078,0.202,0.17,0.56,0.073,2022-23,3.4333199999999997
Keon Ellis,SAC,23,190.5,79.3786,Alabama,USA,5,16,1.5,0.5,0.4,-14.3,0.056,0.063,0.124,0.629,0.136,2022-23,0.508891
